Alabama_UnitedStates,Alaska_UnitedStates,Arizona_UnitedStates,Arkansas_UnitedStates,California_UnitedStates,Connecticut_UnitedStates,Delaware_UnitedStates,DistrictofColumbia_UnitedStates,Florida_UnitedStates,Georgia_UnitedStates,Hawaii_UnitedStates,Idaho_UnitedStates,Illinois_UnitedStates,Indiana_UnitedStates,Iowa_UnitedStates,Kansas_UnitedStates,Kentucky_UnitedStates,Louisiana_UnitedStates,Maine_UnitedStates,Maryland_UnitedStates,Michigan_UnitedStates,Minnesota_UnitedStates,Missouri_UnitedStates,Montana_UnitedStates,Nebraska_UnitedStates,Nevada_UnitedStates,NewHampshire_UnitedStates,NewJersey_UnitedStates,NewMexico_UnitedStates,NewYork_UnitedStates,NorthCarolina_UnitedStates,NorthDakota_UnitedStates,Ohio_UnitedStates,Oklahoma_UnitedStates,Oregon_UnitedStates,Pennsylvania_UnitedStates,RhodeIsland_UnitedStates,SouthCarolina_UnitedStates,SouthDakota_UnitedStates,Tennessee_UnitedStates,Texas_UnitedStates,Utah_UnitedStates,Vermont_UnitedStates,Virginia_UnitedStates,Washington_UnitedStates,Wisconsin_UnitedStates,Wyoming_UnitedStates
0.0,0.0,0.002939,0.004935,0.006159,0.0,0.0,0.0,0.06349400000000001,0.976345,0.000269,0.0,0.0,0.008051,0.0,0.0,0.012006,0.0,0.0,0.005401,0.006645,0.0,0.006939,0.00057,0.002499,0.0,0.0,0.004863,0.0016010000000000002,0.00954,0.0,0.0,0.012461,0.003964,0.001049,0.008431999999999999,0.0,0.055558,0.000396,0.0,0.0,0.0,0.0,0.0,0.001648,0.0,0.0
0.0,0.0,0.003049,0.0051990000000000005,0.00646,0.0,0.0,0.0,0.060322,0.978505,0.00024,0.0,0.0,0.008209000000000001,0.0,0.0,0.012055,0.0,0.0,0.005361,0.006745999999999999,0.0,0.007118000000000002,0.000611,0.002521,0.0,0.0,0.004874,0.001707,0.009504,0.0,0.0,0.012747,0.004173,0.00115,0.008444,0.0,0.053772,0.000424,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0
0.0,0.0,0.00318,0.005321,0.006451999999999999,0.0,0.0,0.0,0.058385,0.979701,0.000254,0.0,0.0,0.008306000000000001,0.0,0.0,0.012136,0.0,0.0,0.005316,0.006644,0.0,0.007227,0.000641,0.002624,0.0,0.0,0.0048530000000000005,0.001804,0.009473,0.0,0.0,0.012989,0.004275999999999999,0.00113,0.008466,0.0,0.053520000000000005,0.000426,0.0,0.0,0.0,0.0,0.0,0.001714,0.0,0.0
0.0,0.0,0.00297,0.005204,0.00627,0.0,0.0,0.0,0.057811,0.977428,0.000234,0.0,0.0,0.008459,0.0,0.0,0.012108,0.0,0.0,0.005309,0.006885,0.0,0.007195999999999998,0.000651,0.002693,0.0,0.0,0.004949,0.001692,0.009829,0.0,0.0,0.013463,0.004267,0.001093,0.008716,0.0,0.053407,0.000408,0.0,0.0,0.0,0.0,0.0,0.001772,0.0,0.0
0.0,0.0,0.002795,0.004826,0.006195,0.0,0.0,0.0,0.056845000000000014,0.974892,0.000234,0.0,0.0,0.008019,0.0,0.0,0.011599,0.0,0.0,0.00534,0.007021,0.0,0.006854000000000001,0.000643,0.002649,0.0,0.0,0.005022,0.001486,0.010123,0.0,0.0,0.013096,0.004082,0.001074,0.008718,0.0,0.051654999999999986,0.0004280000000000001,0.0,0.0,0.0,0.0,0.0,0.0016760000000000002,0.0,0.0
0.0,0.0,0.002866,0.005226,0.006427,0.0,0.0,0.0,0.063843,0.957387,0.000237,0.0,0.0,0.00851,0.0,0.0,0.012595,0.0,0.0,0.006247,0.007572,0.0,0.00706,0.000675,0.002723,0.0,0.0,0.005632,0.00156,0.010866,0.0,0.0,0.013765,0.004153,0.00107,0.009446,0.0,0.056203,0.000469,0.0,0.0,0.0,0.0,0.0,0.0017629999999999996,0.0,0.0
0.0,0.0,0.002825,0.005209,0.006211,0.0,0.0,0.0,0.065751,0.964658,0.000254,0.0,0.0,0.008583,0.0,0.0,0.012835,0.0,0.0,0.006476000000000001,0.007536,0.0,0.007005,0.0006940000000000001,0.002756,0.0,0.0,0.005836,0.001579,0.011505,0.0,0.0,0.013684,0.004143,0.001027,0.009465,0.0,0.058226,0.000481,0.0,0.0,0.0,0.0,0.0,0.001697,0.0,0.0
0.0,0.0,0.002782,0.0052710000000000005,0.006217,0.0,0.0,0.0,0.069846,0.974248,0.000266,0.0,0.0,0.008629000000000001,0.0,0.0,0.013149,0.0,0.0,0.006475,0.007325,0.0,0.007208,0.0006889999999999999,0.002883,0.0,0.0,0.005902,0.00152,0.011525,0.0,0.0,0.013787,0.0041,0.001021,0.009509,0.0,0.06033400000000001,0.000451,0.0,0.0,0.0,0.0,0.0,0.001732,0.0,0.0
0.0,0.0,0.0,0.005314,0.006529000000000001,0.0,0.0,0.0,0.071181,0.975997,0.000252,0.0,0.0,0.008715,0.0,0.0,0.013215,0.0,0.0,0.00601,0.007384999999999998,0.0,0.007561,0.000684,0.002909,0.0,0.0,0.005817,0.0017350000000000002,0.011382,0.0,0.0,0.01379,0.004329,0.001127,0.009332,0.0,0.060476,0.000442,0.0,0.0,0.0,0.0,0.0,0.001807,0.0,0.0
0.0,0.0,0.0,0.005626,0.006698000000000001,0.0,0.0,0.0,0.067909,0.975337,0.000245,0.0,0.0,0.008897,0.0,0.0,0.013038,0.0,0.0,0.005697,0.00765,0.0,0.007509,0.000762,0.002933,0.0,0.0,0.005392,0.001789,0.011484,0.0,0.0,0.014387,0.004361,0.001139,0.009248,0.0,0.058776,0.0005070000000000001,0.0,0.0,0.0,0.0,0.0,0.001737,0.0,0.0
0.0,0.0,0.0,0.005429,0.006533,0.0,0.0,0.0,0.067876,0.978517,0.000228,0.0,0.0,0.008841,0.0,0.0,0.012632,0.0,0.0,0.005529,0.0072099999999999985,0.0,0.0073700000000000015,0.00075,0.002933,0.0,0.0,0.005407,0.0017579999999999998,0.011363,0.0,0.0,0.013475999999999998,0.004283,0.001114,0.008806999999999999,0.0,0.058589,0.000469,0.0,0.0,0.0,0.0,0.0,0.001719,0.0,0.0
0.0,0.0,0.0,0.005474000000000001,0.006489,0.0,0.0,0.0,0.069525,0.977511,0.00024700000000000004,0.0,0.0,0.008661,0.0,0.0,0.012417,0.0,0.0,0.005478,0.006922,0.0,0.007397,0.000722,0.002729,0.0,0.0,0.005342,0.001727,0.01114,0.0,0.0,0.012976,0.004268999999999999,0.000989,0.008607,0.0,0.059236,0.000463,0.0,0.0,0.0,0.0,0.0,0.001598,0.0,0.0
0.0,0.0,0.0,0.005425,0.006523999999999999,0.0,0.0,0.0,0.07371799999999999,0.970287,0.000257,0.0,0.0,0.008726000000000001,0.0,0.0,0.012722,0.0,0.0,0.005615,0.007059,0.0,0.007382,0.000768,0.0026780000000000003,0.0,0.0,0.005577,0.0017109999999999998,0.011523,0.0,0.0,0.013181,0.0040880000000000005,0.001015,0.008795,0.0,0.06171,0.000453,0.0,0.0,0.0,0.0,0.0,0.0016579999999999998,0.0,0.0
0.0,0.0,0.0,0.005016,0.006308,0.0,0.0,0.0,0.07581,0.971261,0.000268,0.0,0.0,0.008295,0.0,0.0,0.012527,0.0,0.0,0.005474000000000001,0.006698999999999999,0.0,0.007135,0.000758,0.002573,0.0,0.0,0.005435,0.001598,0.011251,0.0,0.0,0.012672,0.003754,0.000964,0.008495,0.0,0.062111,0.00047,0.0,0.0,0.0,0.0,0.0,0.0015810000000000002,0.0,0.0
0.0,0.0,0.0,0.005027,0.006481999999999999,0.0,0.0,0.0,0.07862999999999999,0.979059,0.000279,0.0,0.0,0.008134,0.0,0.0,0.012427,0.0,0.0,0.005191,0.006346,0.0,0.007145,0.00079,0.002571,0.0,0.0,0.005136,0.0015550000000000002,0.010453,0.0,0.0,0.012296,0.003725,0.00095,0.008036,0.0,0.063165,0.000434,0.0,0.0,0.0,0.0,0.0,0.001549,0.0,0.0
0.0,0.0,0.0,0.005499,0.00678,0.0,0.0,0.0,0.074406,0.975476,0.0003,0.0,0.0,0.008703,0.0,0.0,0.012679,0.0,0.0,0.005305,0.007061,0.0,0.007276,0.0008060000000000001,0.002717,0.0,0.0,0.0051990000000000005,0.001695,0.010812,0.0,0.0,0.013427,0.004068,0.001029,0.00867,0.0,0.06011,0.000529,0.0,0.0,0.0,0.0,0.0,0.001721,0.0,0.0
0.0,0.0,0.0,0.005576,0.0066040000000000005,0.0,0.0,0.0,0.07323099999999999,0.978076,0.0003,0.0,0.0,0.008598,0.0,0.0,0.012424,0.0,0.0,0.005147,0.006548999999999999,0.0,0.007315,0.0008119999999999999,0.0027010000000000003,0.0,0.0,0.005061,0.001771,0.010149,0.0,0.0,0.01322,0.003946,0.000994,0.008652,0.0,0.059851,0.000513,0.0,0.0,0.0,0.0,0.0,0.001702,0.0,0.0
0.0,0.0,0.0,0.005345,0.006520999999999999,0.0,0.0,0.0,0.073505,0.979996,0.000301,0.0,0.0,0.00834,0.0,0.0,0.01238,0.0,0.0,0.005144,0.006184,0.0,0.007232,0.000791,0.002565,0.0,0.0,0.004984000000000001,0.001748,0.0099,0.0,0.0,0.01253,0.003872,0.000921,0.0084,0.0,0.060626,0.0004860000000000001,0.0,0.0,0.0,0.0,0.0,0.001629,0.0,0.0
0.0,0.0,0.0,0.005377000000000001,0.006466,0.0,0.0,0.0,0.07409099999999999,0.977315,0.000286,0.0,0.0,0.008348999999999999,0.0,0.0,0.012433,0.0,0.0,0.005144,0.006147,0.0,0.0071769999999999985,0.000735,0.002502,0.0,0.0,0.004887,0.001707,0.009667,0.0,0.0,0.012311,0.003828,0.000866,0.008156,0.0,0.061045,0.000434,0.0,0.0,0.0,0.0,0.0,0.00149,0.0,0.0
0.0,0.0,0.0,0.00545,0.006648,0.0,0.0,0.0,0.07718,0.968335,0.000294,0.0,0.0,0.008277,0.0,0.0,0.012754,0.0,0.0,0.005363000000000001,0.006445,0.0,0.006997,0.000763,0.00236,0.0,0.0,0.005033,0.00176,0.009755,0.0,0.0,0.012409,0.003831,0.000916,0.008371,0.0,0.06375399999999999,0.00046,0.0,0.0,0.0,0.0,0.0,0.001565,0.0,0.0
0.0,0.0,0.0,0.005108,0.006436,0.0,0.0,0.0,0.078556,0.967456,0.0003,0.0,0.0,0.008263,0.0,0.0,0.012942,0.0,0.0,0.005311,0.00635,0.0,0.006645999999999999,0.00074,0.002295,0.0,0.0,0.004968,0.001641,0.009464,0.0,0.0,0.012359,0.003552000000000001,0.000872,0.008067,0.0,0.064639,0.000451,0.0,0.0,0.0,0.0,0.0,0.00152,0.0,0.0
0.0,0.0,0.0,0.005055,0.006538,0.0,0.0,0.0,0.080579,0.97672,0.000305,0.0,0.0,0.007903,0.0,0.0,0.012772,0.0,0.0,0.005205,0.005963,0.0,0.006702,0.000728,0.002275,0.0,0.0,0.004902,0.0016699999999999998,0.00971,0.0,0.0,0.011991,0.003587,0.0008900000000000002,0.008011,0.0,0.064733,0.000438,0.0,0.0,0.0,0.0,0.0,0.001517,0.0,0.0
0.0,0.0,0.0,0.005272,0.006789,0.0,0.0,0.0,0.073962,0.979186,0.000303,0.0,0.0,0.007844,0.0,0.0,0.011907,0.0,0.0,0.004773,0.00569,0.0,0.006614,0.0006900000000000001,0.002297,0.0,0.0,0.00478,0.001765,0.0093,0.0,0.0,0.01148,0.00374,0.000867,0.007735,0.0,0.061093,0.000464,0.0,0.0,0.0,0.0,0.0,0.001582,0.0,0.0
0.0,0.0,0.0,0.005352,0.006751000000000001,0.0,0.0,0.0,0.070285,0.980283,0.000321,0.0,0.0,0.007648999999999999,0.0,0.0,0.011507,0.0,0.0,0.004769,0.005082,0.0,0.006606999999999999,0.000657,0.002248,0.0,0.0,0.004512,0.001855,0.008525,0.0,0.0,0.01125,0.003623,0.000859,0.007659999999999998,0.0,0.05882100000000001,0.000461,0.0,0.0,0.0,0.0,0.0,0.001521,0.0,0.0
0.0,0.0,0.0,0.005273,0.006601999999999999,0.0,0.0,0.0,0.06855499999999999,0.980305,0.000276,0.0,0.0,0.007575,0.0,0.0,0.01154,0.0,0.0,0.004693,0.004868,0.0,0.006547,0.00063,0.002131,0.0,0.0,0.004451,0.001854,0.007915,0.0,0.0,0.011,0.003468,0.000808,0.007661,0.0,0.058224,0.00043,0.0,0.0,0.0,0.0,0.0,0.001426,0.0,0.0
0.0,0.0,0.0,0.005323,0.006667,0.0,0.0,0.0,0.06849,0.977787,0.000279,0.0,0.0,0.007613,0.0,0.0,0.011576,0.0,0.0,0.004838,0.004822,0.0,0.006592,0.000586,0.002119,0.0,0.0,0.004547,0.001912,0.007921,0.0,0.0,0.010984,0.003511,0.000791,0.007665000000000002,0.0,0.058351,0.00043,0.0,0.0,0.0,0.0,0.0,0.001419,0.0,0.0
0.0,0.0,0.0,0.005027,0.006495,0.0,0.0,0.0,0.07028,0.969404,0.000284,0.0,0.0,0.007785999999999999,0.0,0.0,0.01192,0.0,0.0,0.004883,0.0051140000000000005,0.0,0.006456999999999999,0.000551,0.002021,0.0,0.0,0.004525,0.001702,0.007831999999999999,0.0,0.0,0.011018,0.00328,0.000785,0.0077090000000000014,0.0,0.060713,0.000412,0.0,0.0,0.0,0.0,0.0,0.0013800000000000002,0.0,0.0
0.0,0.0,0.0,0.004701,0.006149,0.0,0.0,0.0,0.070096,0.967229,0.000276,0.0,0.0,0.007624,0.0,0.0,0.012188,0.0,0.0,0.004826,0.004986,0.0,0.006252000000000001,0.000531,0.001959,0.0,0.0,0.004476,0.001599,0.007723999999999998,0.0,0.0,0.01121,0.0031,0.000679,0.007597,0.0,0.061388,0.000388,0.0,0.0,0.0,0.0,0.0,0.001269,0.0,0.0
0.0,0.0,0.0,0.004973,0.006183,0.0,0.0,0.0,0.072089,0.976632,0.00027,0.0,0.0,0.007212,0.0,0.0,0.011777,0.0,0.0,0.004818,0.004604,0.0,0.0062770000000000005,0.000551,0.001943,0.0,0.0,0.004529999999999999,0.0015949999999999998,0.008057,0.0,0.0,0.01041,0.00322,0.0006940000000000001,0.007418000000000002,0.0,0.061804,0.000405,0.0,0.0,0.0,0.0,0.0,0.001322,0.0,0.0
0.0,0.0,0.0,0.004874,0.006239,0.0,0.0,0.0,0.065927,0.981071,0.000296,0.0,0.0,0.006973,0.0,0.0,0.011002,0.0,0.0,0.004521,0.004301,0.0,0.006026,0.000535,0.001899,0.0,0.0,0.0042060000000000005,0.001677,0.007556999999999999,0.0,0.0,0.009858,0.003237,0.000732,0.00715,0.0,0.057927,0.000435,0.0,0.0,0.0,0.0,0.0,0.001325,0.0,0.0
0.0,0.0,0.0,0.004943,0.00606,0.0,0.0,0.0,0.0653,0.980904,0.000285,0.0,0.0,0.006995,0.0,0.0,0.010974,0.0,0.0,0.004497999999999999,0.0041340000000000005,0.0,0.00593,0.0005200000000000001,0.001864,0.0,0.0,0.004282,0.001687,0.007315,0.0,0.0,0.009717,0.003325,0.000741,0.007148999999999998,0.0,0.058026,0.000435,0.0,0.0,0.0,0.0,0.0,0.001289,0.0,0.0
0.0,0.0,0.0,0.004287,0.005623,0.0,0.0,0.0,0.061252,0.979615,0.000285,0.0,0.0,0.00603,0.0,0.0,0.009712,0.0,0.0,0.003956,0.003842,0.0,0.005353,0.000466,0.001586,0.0,0.0,0.00389,0.001307,0.007109000000000002,0.0,0.0,0.008783,0.002875,0.000648,0.006379999999999999,0.0,0.055126,0.000331,0.0,0.0,0.0,0.0,0.0,0.001233,0.0,0.0
0.0,0.0,0.0,0.004124,0.005462,0.0,0.0,0.0,0.063045,0.977819,0.000303,0.0,0.0,0.006111999999999999,0.0,0.0,0.009801,0.0,0.0,0.004037,0.003799,0.0,0.005573,0.000458,0.001625,0.0,0.0,0.003878,0.001261,0.006889,0.0,0.0,0.008763,0.002738,0.0006360000000000001,0.006334,0.0,0.055234000000000005,0.000343,0.0,0.0,0.0,0.0,0.0,0.001197,0.0,0.0
0.0,0.0,0.0,0.004403,0.00534,0.0,0.0,0.0,0.067462,0.974324,0.0003,0.0,0.0,0.00662,0.0,0.0,0.01075,0.0,0.0,0.004182,0.00419,0.0,0.005788000000000001,0.000456,0.0016170000000000002,0.0,0.0,0.003875,0.001334,0.0071579999999999986,0.0,0.0,0.009475,0.002833,0.000627,0.006486,0.0,0.057019000000000014,0.000366,0.0,0.0,0.0,0.0,0.0,0.001123,0.0,0.0
0.0,0.0,0.0,0.004125,0.005118,0.0,0.0,0.0,0.073153,0.964327,0.000326,0.0,0.0,0.006957,0.0,0.0,0.011029,0.0,0.0,0.004425999999999999,0.004239,0.0,0.006113,0.000426,0.001621,0.0,0.0,0.004044,0.001299,0.007219,0.0,0.0,0.009827,0.002837,0.0006519999999999999,0.006523,0.0,0.05734,0.000369,0.0,0.0,0.0,0.0,0.0,0.001152,0.0,0.0
0.0,0.0,0.0,0.004459,0.00515,0.0,0.0,0.0,0.075414,0.973901,0.000297,0.0,0.0,0.006938,0.0,0.0,0.011315,0.0,0.0,0.00456,0.004233,0.0,0.0059700000000000005,0.000439,0.001618,0.0,0.0,0.004118,0.001411,0.007268000000000002,0.0,0.0,0.009884,0.002915,0.000734,0.00656,0.0,0.057771,0.000356,0.0,0.0,0.0,0.0,0.0,0.001139,0.0,0.0
0.0,0.0,0.0,0.004333,0.004961999999999999,0.0,0.0,0.0,0.069783,0.981526,0.000267,0.0,0.0,0.006534000000000001,0.0,0.0,0.010654,0.0,0.0,0.004319,0.003932,0.0,0.005492,0.000451,0.001503,0.0,0.0,0.003762,0.00153,0.006616,0.0,0.0,0.009079,0.00289,0.0007070000000000001,0.00612,0.0,0.05539,0.000379,0.0,0.0,0.0,0.0,0.0,0.001119,0.0,0.0
0.0,0.0,0.0,0.0044020000000000005,0.004836,0.0,0.0,0.0,0.069251,0.982173,0.000277,0.0,0.0,0.006511,0.0,0.0,0.010172,0.0,0.0,0.004118,0.003797,0.0,0.005343,0.000417,0.001404,0.0,0.0,0.003673,0.001623,0.006369,0.0,0.0,0.008801,0.002951,0.00074,0.006074,0.0,0.053967,0.000359,0.0,0.0,0.0,0.0,0.0,0.001099,0.0,0.0
0.0,0.0,0.0,0.004312,0.004549,0.0,0.0,0.0,0.06969600000000001,0.981854,0.000272,0.0,0.0,0.006698000000000001,0.0,0.0,0.010381,0.0,0.0,0.004306,0.003884,0.0,0.005399,0.0004,0.001442,0.0,0.0,0.003728,0.001552,0.006383,0.0,0.0,0.009000000000000001,0.002888,0.000752,0.006086,0.0,0.053930999999999986,0.00035,0.0,0.0,0.0,0.0,0.0,0.00102,0.0,0.0
0.0,0.0,0.0,0.004227000000000001,0.004367,0.0,0.0,0.0,0.069093,0.981382,0.000292,0.0,0.0,0.006684000000000001,0.0,0.0,0.010561,0.0,0.0,0.004239,0.00386,0.0,0.005274,0.00045,0.001342,0.0,0.0,0.003642,0.001542,0.006276,0.0,0.0,0.009161,0.002887,0.0007099999999999999,0.006218,0.0,0.053467,0.00038,0.0,0.0,0.0,0.0,0.0,0.001002,0.0,0.0
0.0,0.0,0.0,0.004368,0.004258,0.0,0.0,0.0,0.07017999999999999,0.977092,0.000279,0.0,0.0,0.007146,0.0,0.0,0.010829,0.0,0.0,0.004149,0.004072999999999999,0.0,0.005482,0.0004480000000000001,0.001362,0.0,0.0,0.003658,0.0016530000000000002,0.0060880000000000005,0.0,0.0,0.009846,0.002855,0.000713,0.0061270000000000005,0.0,0.052987,0.000366,0.0,0.0,0.0,0.0,0.0,0.000958,0.0,0.0
0.0,0.0,0.0,0.004084,0.004125,0.0,0.0,0.0,0.07042799999999999,0.980631,0.000294,0.0,0.0,0.00678,0.0,0.0,0.010603,0.0,0.0,0.003997,0.003956,0.0,0.005122,0.0004190000000000001,0.001215,0.0,0.0,0.003524,0.001504,0.006008,0.0,0.0,0.00919,0.0026030000000000003,0.000695,0.005855,0.0,0.051806,0.000355,0.0,0.0,0.0,0.0,0.0,0.000919,0.0,0.0
0.0,0.0,0.0,0.003816,0.003743,0.0,0.0,0.0,0.065823,0.98546,0.000259,0.0,0.0,0.005971,0.0,0.0,0.009668,0.0,0.0,0.003789,0.003623,0.0,0.004515,0.000383,0.001166,0.0,0.0,0.003253,0.001451,0.005555,0.0,0.0,0.008384,0.0025,0.000668,0.005469,0.0,0.049077,0.00032,0.0,0.0,0.0,0.0,0.0,0.0008789999999999999,0.0,0.0
0.0,0.0,0.0,0.004138,0.003729,0.0,0.0,0.0,0.058749,0.98557,0.00025,0.0,0.0,0.006085,0.0,0.0,0.009573,0.0,0.0,0.003582,0.003757,0.0,0.004582999999999999,0.000397,0.001281,0.0,0.0,0.003182,0.001702,0.005272,0.0,0.0,0.008603,0.002771,0.00075,0.005594,0.0,0.047656,0.000344,0.0,0.0,0.0,0.0,0.0,0.000907,0.0,0.0
0.0,0.0,0.0,0.004558,0.003765,0.0,0.0,0.0,0.05729,0.984354,0.000233,0.0,0.0,0.006639,0.0,0.0,0.010126,0.0,0.0,0.003792,0.003924,0.0,0.004984000000000001,0.000462,0.001429,0.0,0.0,0.003287,0.001731,0.005242,0.0,0.0,0.009193000000000002,0.002868,0.00078,0.005832,0.0,0.046915,0.000391,0.0,0.0,0.0,0.0,0.0,0.000944,0.0,0.0
0.0,0.0,0.0,0.004520000000000001,0.003602,0.0,0.0,0.0,0.05621,0.98574,0.00021,0.0,0.0,0.00656,0.0,0.0,0.010206,0.0,0.0,0.003754,0.003715,0.0,0.004978,0.000405,0.001382,0.0,0.0,0.003177,0.001754,0.00498,0.0,0.0,0.008939,0.002897,0.000741,0.005816,0.0,0.046724,0.000388,0.0,0.0,0.0,0.0,0.0,0.000922,0.0,0.0
0.0,0.0,0.0,0.004251,0.0033590000000000004,0.0,0.0,0.0,0.055214,0.988095,0.000206,0.0,0.0,0.006206000000000001,0.0,0.0,0.009968,0.0,0.0,0.003605,0.003522,0.0,0.004864,0.000351,0.001352,0.0,0.0,0.003005,0.001696,0.004525,0.0,0.0,0.008475,0.002825,0.000736,0.005475,0.0,0.046747,0.000365,0.0,0.0,0.0,0.0,0.0,0.0008550000000000001,0.0,0.0
0.0,0.0,0.0,0.00406,0.003257,0.0,0.0,0.0,0.053992999999999985,0.986538,0.000191,0.0,0.0,0.006198,0.0,0.0,0.009681,0.0,0.0,0.003372,0.003551,0.0,0.004654,0.000396,0.001332,0.0,0.0,0.002804,0.001627,0.004455,0.0,0.0,0.008391,0.002654,0.000712,0.005222999999999999,0.0,0.046272,0.000384,0.0,0.0,0.0,0.0,0.0,0.000883,0.0,0.0
0.0,0.0,0.0,0.003881,0.002945,0.0,0.0,0.0,0.051978,0.983847,0.000169,0.0,0.0,0.0060880000000000005,0.0,0.0,0.009438,0.0,0.0,0.003303,0.003444,0.0,0.004447,0.000378,0.00133,0.0,0.0,0.002743,0.001516,0.004371,0.0,0.0,0.008087,0.002506,0.0007059999999999999,0.005141,0.0,0.043832,0.00034700000000000003,0.0,0.0,0.0,0.0,0.0,0.000837,0.0,0.0
0.0,0.0,0.0,0.003872,0.002915,0.0,0.0,0.0,0.048314,0.986405,0.000143,0.0,0.0,0.005793,0.0,0.0,0.008995999999999999,0.0,0.0,0.00316,0.0033490000000000004,0.0,0.004274,0.000374,0.001344,0.0,0.0,0.00262,0.001605,0.004277,0.0,0.0,0.008286,0.002527,0.000681,0.00507,0.0,0.042123,0.000372,0.0,0.0,0.0,0.0,0.0,0.000805,0.0,0.0
0.0,0.0,0.0,0.0041,0.002725,0.0,0.0,0.0,0.0426,0.988045,0.000132,0.0,0.0,0.005573,0.0,0.0,0.009159,0.0,0.0,0.002994,0.003255,0.0,0.004342,0.000374,0.001365,0.0,0.0,0.002393,0.0016010000000000002,0.003934,0.0,0.0,0.008002,0.00264,0.000665,0.004850999999999999,0.0,0.041953,0.000382,0.0,0.0,0.0,0.0,0.0,0.000808,0.0,0.0
0.0,0.0,0.0,0.004144,0.00257,0.0,0.0,0.0,0.040856,0.987597,0.000125,0.0,0.0,0.005775,0.0,0.0,0.008978,0.0,0.0,0.003055,0.0032,0.0,0.004456,0.000381,0.001361,0.0,0.0,0.002478,0.001693,0.003844,0.0,0.0,0.007906999999999999,0.002708,0.000715,0.005031,0.0,0.040659,0.000398,0.0,0.0,0.0,0.0,0.0,0.0008460000000000001,0.0,0.0
0.0,0.0,0.0,0.004121,0.002352,0.0,0.0,0.0,0.040464,0.988824,0.00014099999999999998,0.0,0.0,0.005817,0.0,0.0,0.008889,0.0,0.0,0.002983,0.002935,0.0,0.004415,0.000351,0.001333,0.0,0.0,0.002458,0.0016079999999999998,0.003533,0.0,0.0,0.007573000000000002,0.002652,0.000592,0.005004,0.0,0.040963,0.000421,0.0,0.0,0.0,0.0,0.0,0.000766,0.0,0.0
0.0,0.0,0.0,0.0041990000000000005,0.00228,0.0,0.0,0.0,0.039597,0.987054,0.000104,0.0,0.0,0.005772,0.0,0.0,0.008822,0.0,0.0,0.002999,0.003072,0.0,0.004424,0.000365,0.001317,0.0,0.0,0.00242,0.001562,0.003578,0.0,0.0,0.007594,0.002695,0.0006450000000000001,0.004979,0.0,0.041035,0.000432,0.0,0.0,0.0,0.0,0.0,0.000778,0.0,0.0
0.0,0.0,0.0,0.00404,0.002313,0.0,0.0,0.0,0.038198,0.98672,8.7e-05,0.0,0.0,0.005685,0.0,0.0,0.008623,0.0,0.0,0.002993,0.003114,0.0,0.004511,0.000342,0.00132,0.0,0.0,0.002405,0.001627,0.003464,0.0,0.0,0.007543999999999999,0.002659,0.000604,0.004967,0.0,0.040659,0.000404,0.0,0.0,0.0,0.0,0.0,0.000785,0.0,0.0
0.0,0.0,0.0,0.003795,0.002176,0.0,0.0,0.0,0.036159,0.987263,7.8e-05,0.0,0.0,0.0053560000000000005,0.0,0.0,0.008206,0.0,0.0,0.002895,0.003161,0.0,0.0041340000000000005,0.000334,0.001308,0.0,0.0,0.002368,0.001433,0.003479,0.0,0.0,0.007151,0.002431,0.000641,0.004628,0.0,0.037842,0.000411,0.0,0.0,0.0,0.0,0.0,0.0007830000000000001,0.0,0.0
0.0,0.0,0.0,0.003822,0.002217,0.0,0.0,0.0,0.033254,0.988701,6.4e-05,0.0,0.0,0.005094,0.0,0.0,0.007862000000000001,0.0,0.0,0.002712,0.003064,0.0,0.004192,0.00033,0.001373,0.0,0.0,0.002224,0.001506,0.003276,0.0,0.0,0.007354,0.002555,0.0006190000000000001,0.004479,0.0,0.036553,0.000371,0.0,0.0,0.0,0.0,0.0,0.000771,0.0,0.0
0.0,0.0,0.0,0.003986,0.002219,0.0,0.0,0.0,0.031137,0.991096,4.7e-05,0.0,0.0,0.005082,0.0,0.0,0.007861,0.0,0.0,0.002699,0.002736,0.0,0.004336,0.000343,0.001379,0.0,0.0,0.002137,0.001623,0.003121,0.0,0.0,0.00695,0.002589,0.000614,0.004543999999999999,0.0,0.037983,0.000373,0.0,0.0,0.0,0.0,0.0,0.000739,0.0,0.0
0.0,0.0,0.0,0.003935,0.002118,0.0,0.0,0.0,0.031258,0.990644,3.6e-05,0.0,0.0,0.005203,0.0,0.0,0.007794,0.0,0.0,0.002797,0.0027140000000000003,0.0,0.0043170000000000005,0.000348,0.00135,0.0,0.0,0.002141,0.001626,0.003098,0.0,0.0,0.006864,0.0026260000000000003,0.000606,0.004505,0.0,0.0376,0.000381,0.0,0.0,0.0,0.0,0.0,0.000714,0.0,0.0
0.0,0.0,0.0,0.003789,0.001999,0.0,0.0,0.0,0.030465,0.9897,3.1e-05,0.0,0.0,0.005242,0.0,0.0,0.007811,0.0,0.0,0.002778,0.002611,0.0,0.004107,0.000305,0.001332,0.0,0.0,0.002097,0.0015279999999999998,0.003012,0.0,0.0,0.006721,0.0025,0.0005009999999999999,0.004398,0.0,0.037154,0.00034,0.0,0.0,0.0,0.0,0.0,0.000641,0.0,0.0
